CALENDAR_YEAR,LOCATION_ID,LOCATION,GENDER_CATEGORY,GENDER_HOMELESSNESS_COUNT,RACE_CATEGORY,RACE_COMBINATION,RACE_COUNT
2017,CA-504,Sonoma County CoC,Cisgender Woman,1320,"American Indian, Alaska Native, or Indigenous",In_Combination,441
2017,CA-504,Sonoma County CoC,Cisgender Woman,1320,Asian or Asian American,Alone,25
2017,CA-504,Sonoma County CoC,Cisgender Woman,1320,Asian or Asian American,In_Combination,34
2017,CA-504,Sonoma County CoC,Cisgender Woman,1320,"Black, African American or African",Alone,188
2017,CA-504,Sonoma County CoC,Cisgender Woman,1320,"Black, African American or African",In_Combination,95
2017,CA-504,Sonoma County CoC,Cisgender Woman,1320,Hispanic/Latina/e/o,Alone,37
2017,CA-504,Sonoma County CoC,Cisgender Woman,1320,Hispanic/Latina/e/o,In_Combination,768
2017,CA-504,Sonoma County CoC,Cisgender Woman,1320,Native Hawaiian or Pacific Islander,Alone,26
2017,CA-504,Sonoma County CoC,Cisgender Woman,1320,Native Hawaiian or Pacific Islander,In_Combination,48
2017,CA-504,Sonoma County CoC,Cisgender Woman,1320,White,Alone,1611
2017,CA-504,Sonoma County CoC,Cisgender Woman,1320,White,In_Combination,638
2017,CA-504,Sonoma County CoC,Client doesn't know,*,"American Indian, Alaska Native, or Indigenous",Alone,64
2017,CA-504,Sonoma County CoC,Client doesn't know,*,"American Indian, Alaska Native, or Indigenous",In_Combination,441
2017,CA-504,Sonoma County CoC,Client doesn't know,*,Asian or Asian American,Alone,25
2017,CA-504,Sonoma County CoC,Client doesn't know,*,Asian or Asian American,In_Combination,34
2017,CA-504,Sonoma County CoC,Client doesn't know,*,"Black, African American or African",Alone,188
2017,CA-504,Sonoma County CoC,Client doesn't know,*,"Black, African American or African",In_Combination,95
2017,CA-504,Sonoma County CoC,Client doesn't know,*,Hispanic/Latina/e/o,Alone,37
2017,CA-504,Sonoma County CoC,Client doesn't know,*,Hispanic/Latina/e/o,In_Combination,768
2017,CA-504,Sonoma County CoC,Client doesn't know,*,Native Hawaiian or Pacific Islander,Alone,26
2017,CA-504,Sonoma County CoC,Client doesn't know,*,Native Hawaiian or Pacific Islander,In_Combination,48
2017,CA-504,Sonoma County CoC,Client doesn't know,*,White,Alone,1611
2017,CA-504,Sonoma County CoC,Client doesn't know,*,White,In_Combination,638
2017,CA-504,Sonoma County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",Alone,64
2017,CA-504,Sonoma County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",In_Combination,441
2017,CA-504,Sonoma County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,Alone,25
2017,CA-504,Sonoma County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,In_Combination,34
2017,CA-504,Sonoma County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",Alone,188
2017,CA-504,Sonoma County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",In_Combination,95
2017,CA-504,Sonoma County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,Alone,37
2017,CA-504,Sonoma County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,In_Combination,768
2017,CA-504,Sonoma County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,Alone,26
2017,CA-504,Sonoma County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,In_Combination,48
2017,CA-504,Sonoma County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,White,Alone,1611
2017,CA-504,Sonoma County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,White,In_Combination,638
2017,CA-504,Sonoma County CoC,Questioning,*,"American Indian, Alaska Native, or Indigenous",Alone,64
2017,CA-504,Sonoma County CoC,Questioning,*,"American Indian, Alaska Native, or Indigenous",In_Combination,441
2017,CA-504,Sonoma County CoC,Questioning,*,Asian or Asian American,Alone,25
2017,CA-504,Sonoma County CoC,Questioning,*,Asian or Asian American,In_Combination,34
2017,CA-504,Sonoma County CoC,Questioning,*,"Black, African American or African",Alone,188
2017,CA-504,Sonoma County CoC,Questioning,*,"Black, African American or African",In_Combination,95
2017,CA-504,Sonoma County CoC,Questioning,*,Hispanic/Latina/e/o,Alone,37
2017,CA-504,Sonoma County CoC,Questioning,*,Hispanic/Latina/e/o,In_Combination,768
2017,CA-504,Sonoma County CoC,Questioning,*,Native Hawaiian or Pacific Islander,Alone,26
2017,CA-504,Sonoma County CoC,Questioning,*,Native Hawaiian or Pacific Islander,In_Combination,48
2017,CA-504,Sonoma County CoC,Questioning,*,White,Alone,1611
2017,CA-504,Sonoma County CoC,Questioning,*,White,In_Combination,638
2017,CA-504,Sonoma County CoC,Transgender,16,"American Indian, Alaska Native, or Indigenous",Alone,64
2017,CA-504,Sonoma County CoC,Transgender,16,"American Indian, Alaska Native, or Indigenous",In_Combination,441
2017,CA-504,Sonoma County CoC,Transgender,16,Asian or Asian American,Alone,25
2017,CA-504,Sonoma County CoC,Transgender,16,Asian or Asian American,In_Combination,34
2017,CA-504,Sonoma County CoC,Transgender,16,"Black, African American or African",Alone,188
2017,CA-504,Sonoma County CoC,Transgender,16,"Black, African American or African",In_Combination,95
2017,CA-504,Sonoma County CoC,Transgender,16,Hispanic/Latina/e/o,Alone,37
2017,CA-504,Sonoma County CoC,Transgender,16,Hispanic/Latina/e/o,In_Combination,768
2017,CA-504,Sonoma County CoC,Transgender,16,Native Hawaiian or Pacific Islander,Alone,26
2017,CA-504,Sonoma County CoC,Transgender,16,Native Hawaiian or Pacific Islander,In_Combination,48
2017,CA-504,Sonoma County CoC,Transgender,16,White,Alone,1611
2017,CA-504,Sonoma County CoC,Transgender,16,White,In_Combination,638
2017,CA-505,Contra Costa County CoC,Cisgender Man,2723,"American Indian, Alaska Native, or Indigenous",Alone,49
2017,CA-505,Contra Costa County CoC,Cisgender Man,2723,"American Indian, Alaska Native, or Indigenous",In_Combination,415
2017,CA-505,Contra Costa County CoC,Cisgender Man,2723,Asian or Asian American,Alone,67
2017,CA-505,Contra Costa County CoC,Cisgender Man,2723,Asian or Asian American,In_Combination,54
2017,CA-505,Contra Costa County CoC,Cisgender Man,2723,"Black, African American or African",Alone,1767
2017,CA-505,Contra Costa County CoC,Cisgender Man,2723,"Black, African American or African",In_Combination,223
2017,CA-505,Contra Costa County CoC,Cisgender Man,2723,Hispanic/Latina/e/o,Alone,30
2017,CA-505,Contra Costa County CoC,Cisgender Man,2723,Hispanic/Latina/e/o,In_Combination,841
2017,CA-505,Contra Costa County CoC,Cisgender Man,2723,Native Hawaiian or Pacific Islander,Alone,91
2017,CA-505,Contra Costa County CoC,Cisgender Man,2723,Native Hawaiian or Pacific Islander,In_Combination,65
2017,CA-505,Contra Costa County CoC,Cisgender Man,2723,White,Alone,1614
2017,CA-505,Contra Costa County CoC,Cisgender Man,2723,White,In_Combination,600
2017,CA-505,Contra Costa County CoC,Cisgender Woman,2081,"American Indian, Alaska Native, or Indigenous",Alone,49
2017,CA-505,Contra Costa County CoC,Cisgender Woman,2081,"American Indian, Alaska Native, or Indigenous",In_Combination,415
2017,CA-505,Contra Costa County CoC,Cisgender Woman,2081,Asian or Asian American,Alone,67
2017,CA-505,Contra Costa County CoC,Cisgender Woman,2081,Asian or Asian American,In_Combination,54
2017,CA-505,Contra Costa County CoC,Cisgender Woman,2081,"Black, African American or African",Alone,1767
2017,CA-505,Contra Costa County CoC,Cisgender Woman,2081,"Black, African American or African",In_Combination,223
2017,CA-505,Contra Costa County CoC,Cisgender Woman,2081,Hispanic/Latina/e/o,Alone,30
2017,CA-505,Contra Costa County CoC,Cisgender Woman,2081,Hispanic/Latina/e/o,In_Combination,841
2017,CA-505,Contra Costa County CoC,Cisgender Woman,2081,Native Hawaiian or Pacific Islander,Alone,91
2017,CA-505,Contra Costa County CoC,Cisgender Woman,2081,Native Hawaiian or Pacific Islander,In_Combination,65
2017,CA-505,Contra Costa County CoC,Cisgender Woman,2081,White,Alone,1614
2017,CA-505,Contra Costa County CoC,Cisgender Woman,2081,White,In_Combination,600
2017,CA-505,Contra Costa County CoC,Client doesn't know,*,"American Indian, Alaska Native, or Indigenous",Alone,49
2017,CA-505,Contra Costa County CoC,Client doesn't know,*,"American Indian, Alaska Native, or Indigenous",In_Combination,415
2017,CA-505,Contra Costa County CoC,Client doesn't know,*,Asian or Asian American,Alone,67
2017,CA-505,Contra Costa County CoC,Client doesn't know,*,Asian or Asian American,In_Combination,54
2017,CA-505,Contra Costa County CoC,Client doesn't know,*,"Black, African American or African",Alone,1767
2017,CA-505,Contra Costa County CoC,Client doesn't know,*,"Black, African American or African",In_Combination,223
2017,CA-505,Contra Costa County CoC,Client doesn't know,*,Hispanic/Latina/e/o,Alone,30
2017,CA-505,Contra Costa County CoC,Client doesn't know,*,Hispanic/Latina/e/o,In_Combination,841
2017,CA-505,Contra Costa County CoC,Client doesn't know,*,Native Hawaiian or Pacific Islander,Alone,91
2017,CA-505,Contra Costa County CoC,Client doesn't know,*,Native Hawaiian or Pacific Islander,In_Combination,65
2017,CA-505,Contra Costa County CoC,Client doesn't know,*,White,Alone,1614
2017,CA-505,Contra Costa County CoC,Client doesn't know,*,White,In_Combination,600
2017,CA-505,Contra Costa County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",Alone,49
2017,CA-505,Contra Costa County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",In_Combination,415
2017,CA-505,Contra Costa County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,Alone,67
2017,CA-505,Contra Costa County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,In_Combination,54
2017,CA-505,Contra Costa County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",Alone,1767
2017,CA-505,Contra Costa County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",In_Combination,223
2017,CA-505,Contra Costa County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,Alone,30
2017,CA-505,Contra Costa County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,In_Combination,841
2017,CA-505,Contra Costa County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,Alone,91
2017,CA-505,Contra Costa County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,In_Combination,65
2017,CA-505,Contra Costa County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,White,Alone,1614
2017,CA-505,Contra Costa County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,White,In_Combination,600
2017,CA-505,Contra Costa County CoC,Transgender,*,"American Indian, Alaska Native, or Indigenous",Alone,49
2017,CA-505,Contra Costa County CoC,Transgender,*,"American Indian, Alaska Native, or Indigenous",In_Combination,415
2017,CA-505,Contra Costa County CoC,Transgender,*,Asian or Asian American,Alone,67
2017,CA-505,Contra Costa County CoC,Transgender,*,Asian or Asian American,In_Combination,54
2017,CA-505,Contra Costa County CoC,Transgender,*,"Black, African American or African",Alone,1767
2017,CA-505,Contra Costa County CoC,Transgender,*,"Black, African American or African",In_Combination,223
2017,CA-505,Contra Costa County CoC,Transgender,*,Hispanic/Latina/e/o,Alone,30
2017,CA-505,Contra Costa County CoC,Transgender,*,Hispanic/Latina/e/o,In_Combination,841
2017,CA-505,Contra Costa County CoC,Transgender,*,Native Hawaiian or Pacific Islander,Alone,91
2017,CA-505,Contra Costa County CoC,Transgender,*,Native Hawaiian or Pacific Islander,In_Combination,65
2017,CA-505,Contra Costa County CoC,Transgender,*,White,Alone,1614
2017,CA-505,Contra Costa County CoC,Transgender,*,White,In_Combination,600
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Man,1022,"American Indian, Alaska Native, or Indigenous",Alone,15
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Man,1022,"American Indian, Alaska Native, or Indigenous",In_Combination,100
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Man,1022,Asian or Asian American,Alone,33
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Man,1022,Asian or Asian American,In_Combination,42
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Man,1022,"Black, African American or African",Alone,203
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Man,1022,"Black, African American or African",In_Combination,89
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Man,1022,Hispanic/Latina/e/o,Alone,25
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Man,1022,Hispanic/Latina/e/o,In_Combination,1313
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Man,1022,Native Hawaiian or Pacific Islander,Alone,31
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Man,1022,Native Hawaiian or Pacific Islander,In_Combination,29
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Man,1022,White,Alone,544
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Man,1022,White,In_Combination,1270
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Woman,1226,"American Indian, Alaska Native, or Indigenous",Alone,15
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Woman,1226,"American Indian, Alaska Native, or Indigenous",In_Combination,100
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Woman,1226,Asian or Asian American,Alone,33
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Woman,1226,Asian or Asian American,In_Combination,42
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Woman,1226,"Black, African American or African",Alone,203
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Woman,1226,"Black, African American or African",In_Combination,89
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Woman,1226,Hispanic/Latina/e/o,Alone,25
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Woman,1226,Hispanic/Latina/e/o,In_Combination,1313
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Woman,1226,Native Hawaiian or Pacific Islander,Alone,31
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Woman,1226,Native Hawaiian or Pacific Islander,In_Combination,29
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Woman,1226,White,Alone,544
2017,CA-506,"Monterey, San Benito Counties CoC",Cisgender Woman,1226,White,In_Combination,1270
2017,CA-506,"Monterey, San Benito Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",Alone,15
2017,CA-506,"Monterey, San Benito Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",In_Combination,100
2017,CA-506,"Monterey, San Benito Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,Alone,33
2017,CA-506,"Monterey, San Benito Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,In_Combination,42
2017,CA-506,"Monterey, San Benito Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",Alone,203
2017,CA-506,"Monterey, San Benito Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",In_Combination,89
2017,CA-506,"Monterey, San Benito Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,Alone,25
2017,CA-506,"Monterey, San Benito Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,In_Combination,1313
2017,CA-506,"Monterey, San Benito Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,Alone,31
2017,CA-506,"Monterey, San Benito Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,In_Combination,29
